FlowID,SrcIP,DstIP,SrcPort,DstPort,Protocol,FlowDuration,TotFwdPkts,TotBwdPkts,TotLenFwd,TotLenBwd,FwdPktLenMean,FwdPktLenStd,FwdPktLenMin,FwdPktLenMax,BwdPktLenMean,BwdPktLenStd,BwdPktLenMin,BwdPktLenMax,FlowIATMean,FlowIATStd,FlowIATMin,FlowIATMax,FwdIATMean,FwdIATStd,FwdIATMin,FwdIATMax,BwdIATMean,BwdIATStd,BwdIATMin,BwdIATMax,TotalFwdIAT,TotalBwdIAT,TotalBytes,TotalPackets,BytesPerSec,PktsPerSec,FwdBwdPktRatio,FwdBwdByteRatio,FwdPktLenPct25,FwdPktLenPct50,FwdPktLenPct75,FwdPktLenPct90,BwdPktLenPct25,BwdPktLenPct50,BwdPktLenPct75,BwdPktLenPct90,FlowIAT25,FlowIAT50,FlowIAT75,FlowIAT90,FwdIAT25,FwdIAT50,FwdIAT75,FwdIAT90,BwdIAT25,BwdIAT50,BwdIAT75,BwdIAT90,Fwd_SYN,Fwd_FIN,Fwd_RST,Fwd_PSH,Fwd_ACK,Fwd_URG,Bwd_SYN,Bwd_FIN,Bwd_RST,Bwd_PSH,Bwd_ACK,Bwd_URG,MinActive,MeanActive,MaxActive,StdActive,MinIdle,MeanIdle,MaxIdle,StdIdle,SrcPortCat,DstPortCat
228,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,63724,53,TCP,0.0892951488494873,5,2,435,152,87.0,19.51409746824075,74,125,76.0,2.0,74,78,0.014882524808247885,0.02992028427006715,4.1961669921875e-05,0.08169317245483398,0.021420538425445557,0.03483042590240742,4.1961669921875e-05,0.08169317245483398,0.08563399314880371,0.0,0.08563399314880371,0.08563399314880371,0.08568215370178223,0.08563399314880371,587,7,6573.705375522987,78.39171657352796,2.5,2.861842105263158,74.0,76.0,86.0,109.4,75.0,76.0,77.0,77.6,0.0001239180564880371,0.001896977424621582,0.003649115562438965,0.04267716407775879,0.0001462101936340332,0.0019735097885131836,0.023247838020324707,0.05831503868103029,0.08563399314880371,0.08563399314880371,0.08563399314880371,0.08563399314880371,1,1,0,2,4,0,1,0,1,0,1,0,0.0892951488494873,0.0892951488494873,0.0892951488494873,0.0,0,0,0,0,Other,System
229,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,60824,53,TCP,0.0,1,0,86,0,86.0,0.0,86,86,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,86,1,0.0,0.0,0.0,0.0,86.0,86.0,86.0,86.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,System
230,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,60375,53,TCP,0.0,1,0,86,0,86.0,0.0,86,86,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,86,1,0.0,0.0,0.0,0.0,86.0,86.0,86.0,86.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,System
231,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,50261,53,TCP,0.0,1,0,86,0,86.0,0.0,86,86,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,86,1,0.0,0.0,0.0,0.0,86.0,86.0,86.0,86.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,System
232,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,60046,53,TCP,0.0,1,0,86,0,86.0,0.0,86,86,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,86,1,0.0,0.0,0.0,0.0,86.0,86.0,86.0,86.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,System
233,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,61432,53,TCP,0.0,1,0,86,0,86.0,0.0,86,86,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,86,1,0.0,0.0,0.0,0.0,86.0,86.0,86.0,86.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,System
234,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,65463,53,TCP,0.0,1,0,86,0,86.0,0.0,86,86,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,86,1,0.0,0.0,0.0,0.0,86.0,86.0,86.0,86.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,System
235,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,63265,53,TCP,0.12386393547058105,6,5,493,511,82.16666666666667,12.733376963276038,74,109,102.2,50.105488721296794,74,202,0.012386393547058106,0.02533555780687384,0.0,0.08278799057006836,0.024772787094116212,0.032877750446281113,1.9073486328125e-05,0.08583188056945801,0.029956519603729248,0.04945671706902183,0.0,0.11556506156921387,0.12386393547058105,0.11982607841491699,1004,11,8105.6684997584325,88.80712499735334,1.2,0.9647749510763209,74.0,75.0,83.5,97.5,74.0,75.0,86.0,155.60000000000002,5.507469177246094e-05,0.000630497932434082,0.003619849681854248,0.037778162956237774,0.0010349750518798828,0.00397491455078125,0.03300309181213379,0.06470036506652832,0.0,0.0021305084228515625,0.03208702802658081,0.08217384815216067,1,1,1,2,5,0,1,1,0,2,5,0,0.12386393547058105,0.12386393547058105,0.12386393547058105,0.0,0,0,0,0,Other,System
236,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,58943,53,TCP,0.2773919105529785,7,5,604,547,86.28571428571429,15.51694268224516,74,111,109.4,58.52725860656725,74,226,0.02521744641390714,0.039313133266514526,0.0,0.11822104454040527,0.046231985092163086,0.048678488555525194,7.605552673339844e-05,0.12677311897277832,0.06842124462127686,0.0686408043342855,0.0,0.16863393783569336,0.2773919105529785,0.2736849784851074,1151,12,4149.363972819146,43.26009354807102,1.4,1.1042047531992687,74.0,76.0,97.5,109.8,75.0,86.0,86.0,170.0,0.00016355514526367188,0.0035889148712158203,0.03020644187927246,0.08538985252380371,0.0015674829483032227,0.03216445446014404,0.07917511463165283,0.10608148574829102,0.007499992847442627,0.05252552032470703,0.11344677209854126,0.14655907154083253,1,2,1,3,6,0,1,1,0,2,5,0,0.2773919105529785,0.2773919105529785,0.2773919105529785,0.0,0,0,0,0,Other,System
237,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,63865,53,TCP,0.2993030548095703,7,5,604,511,86.28571428571429,15.51694268224516,74,111,102.2,44.201357445218804,74,190,0.027209368619051846,0.03916227718001836,0.0,0.11822509765625,0.04988384246826172,0.050290792640976606,1.9073486328125e-05,0.12602710723876953,0.07394200563430786,0.06446412255524468,0.0,0.16857099533081055,0.2993030548095703,0.29576802253723145,1115,12,3725.321148858343,40.09314240923777,1.4,1.181996086105675,74.0,76.0,97.5,109.8,75.0,86.0,86.0,148.4,0.00015354156494140625,0.003448963165283203,0.0412144660949707,0.08601880073547363,0.001707315444946289,0.04309248924255371,0.08514285087585449,0.10602295398712158,0.024062275886535645,0.06359851360321045,0.11347824335098267,0.1465338945388794,1,2,1,3,6,0,1,1,0,2,5,0,0.2993030548095703,0.2993030548095703,0.2993030548095703,0.0,0,0,0,0,Other,System
238,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,64:ff9b::982a:968f,57666,443,TCP,10.928030014038086,15,13,4467,6281,297.8,359.58387060601035,74,1374,483.15384615384613,710.7282122696245,74,2634,0.40474185237178095,1.875635278290331,0.0,9.963077068328857,0.7798982177461896,2.548318198586316,0.0,9.9635169506073,0.895399828751882,2.7474576607818855,0.0,10.0037260055542,10.918575048446655,10.744797945022583,10748,28,983.5258492329523,2.5622184386418554,1.1538461538461537,0.7111924852730457,74.0,105.0,379.0,700.4,74.0,98.0,721.0,1103.4000000000003,0.0001480579376220703,0.0011401176452636719,0.04016697406768799,0.17483520507812503,0.0010011792182922363,0.0300520658493042,0.17586350440979004,0.18223950862884522,0.0,0.012077927589416504,0.17624211311340332,0.18840782642364504,1,1,1,7,14,0,1,1,0,7,13,0,0.1807718276977539,0.48247647285461426,0.7841811180114746,0.30170464515686035,9.963077068328857,9.963077068328857,9.963077068328857,0.0,Other,Web
239,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2404:6800:4007:831::200e,60293,443,UDP,1.6603028774261475,54,91,12044,91219,223.03703703703704,333.7794216723997,93,1292,1002.4065934065934,484.3764764576599,84,1292,0.011529881093237136,0.053785203084932884,0.0,0.6117420196533203,0.030692622346698114,0.08880642336416034,4.00543212890625e-05,0.6117420196533203,0.017808776431613497,0.07568299478992269,0.0,0.670490026473999,1.626708984375,1.6027898788452148,103263,145,62195.2785868091,87.33346305150266,0.5934065934065934,0.13203389644701213,93.0,94.0,98.0,697.3000000000001,719.0,1292.0,1292.0,1292.0,0.0,0.00028693675994873047,0.002961575984954834,0.028782844543457035,0.0002090930938720703,0.0033729076385498047,0.02655196189880371,0.0720092296600342,0.0,0.0,0.004552125930786133,0.04196114540100099,0,0,0,0,0,0,0,0,0,0,0,0,1.6603028774261475,1.6603028774261475,1.6603028774261475,0.0,0,0,0,0,Other,Web
240,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,64:ff9b::9765:9d8c,62381,443,TCP,12.735116958618164,9,12,1458,1392,162.0,134.6584155888108,74,517,116.0,84.64730749803367,74,357,0.6367558479309082,2.6689294589331474,0.0,12.26760220527649,1.5918896198272705,4.05116825995676,3.0040740966796875e-05,12.307311058044434,1.1516289060766047,3.5336979050905435,0.0,12.323737144470215,12.735116958618164,12.667917966842651,2850,21,223.79064199102902,1.6489836778286349,0.75,1.0474137931034482,74.0,109.0,150.0,293.80000000000007,74.0,74.0,101.75,220.10000000000005,0.0,0.0002574920654296875,0.039804160594940186,0.0861417770385745,0.0002365708351135254,0.029381394386291504,0.12564468383789062,3.9033847332000713,0.0,0.0,0.04171597957611084,0.26074886322021484,0,1,1,6,9,0,0,1,0,4,12,0,0.05653786659240723,0.2337573766708374,0.4109768867492676,0.17721951007843018,12.26760220527649,12.26760220527649,12.26760220527649,0.0,Other,Web
241,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,64:ff9b::399b:78da,53710,443,TCP,3.7161710262298584,12,13,3720,7242,310.0,411.47478659086755,74,1374,557.0769230769231,537.1161543964298,74,1354,0.1548404594262441,0.6774534520664205,0.0,3.401515007019043,0.33089063384316186,0.9715757947442754,0.0,3.40173602104187,0.3039531707763672,0.9345730867579408,0.0,3.4016950130462646,3.6397969722747803,3.6474380493164062,10962,25,2949.8104157819675,6.7273545333469436,0.9230769230769231,0.5136702568351285,74.0,80.0,319.5,785.1,74.0,330.0,1050.0,1354.0,0.0,0.00020051002502441406,0.011499941349029541,0.06803789138793945,0.00018346309661865234,0.0007119178771972656,0.07085001468658447,0.0755319595336914,0.0,0.003685474395751953,0.06651556491851807,0.09298639297485353,1,1,1,3,11,0,1,1,0,6,13,0,0.09583210945129395,0.15732800960540771,0.21882390975952148,0.06149590015411377,3.401515007019043,3.401515007019043,3.401515007019043,0.0,Other,Web
242,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,64:ff9b::982a:968f,56030,443,TCP,10.91933298110962,14,13,3831,5622,273.64285714285717,354.7551685202581,74,1374,432.46153846153845,712.7710405263515,74,2634,0.41997434542729306,1.9079201517552586,0.0,9.953330993652344,0.8399486908545861,2.632452156422757,0.0,9.95381498336792,0.8955720861752828,2.745003823142321,0.0,9.995292901992798,10.91933298110962,10.746865034103394,9453,27,865.7122203667233,2.472678509457477,1.0769230769230769,0.6814300960512273,74.0,95.5,305.5,623.8000000000002,74.0,98.0,207.0,1097.4000000000003,9.137392044067383e-05,0.0007344484329223633,0.036132216453552246,0.1764390468597412,0.0007679462432861328,0.01864314079284668,0.17709016799926758,0.22551770210266117,0.0,0.004239439964294434,0.17706453800201416,0.21145660877227784,1,1,1,6,13,0,1,1,0,7,13,0,0.17647314071655273,0.4830009937286377,0.7895288467407227,0.30652785301208496,9.953330993652344,9.953330993652344,9.953330993652344,0.0,Other,Web
243,10.26.253.193,10.26.253.175,63587,53,TCP,0.1451129913330078,7,6,426,431,60.857142857142854,11.801072244607647,54,88,71.83333333333333,34.333737861694516,54,148,0.01209274927775065,0.02255403486216507,0.0,0.07754802703857422,0.0241854985555013,0.045075207334406536,1.5974044799804688e-05,0.12468600273132324,0.026902008056640624,0.029678288587208192,0.0,0.07754802703857422,0.1451129913330078,0.13451004028320312,857,13,5905.742774148604,89.58536296841524,1.1666666666666667,0.988399071925754,54.0,54.0,61.0,74.80000000000001,54.0,54.5,63.25,107.0,0.00030940771102905273,0.0020905733108520508,0.007357954978942871,0.037745022773742684,0.0017505884170532227,0.004269003868103027,0.009288668632507324,0.06769943237304688,0.005290031433105469,0.007864952087402344,0.043807029724121094,0.06405162811279297,1,1,0,2,6,0,1,1,0,2,6,0,0.1451129913330078,0.1451129913330078,0.1451129913330078,0.0,0,0,0,0,Other,System
244,10.26.253.193,10.26.253.175,62481,53,TCP,0.14493012428283691,7,6,426,400,60.857142857142854,11.801072244607647,54,88,66.66666666666667,22.917727248185457,54,117,0.012077510356903076,0.022550173877134465,0.0,0.07754802703857422,0.024155020713806152,0.045112439871731684,6.794929504394531e-05,0.12474989891052246,0.026902008056640624,0.029678288587208192,0.0,0.07754802703857422,0.14493012428283691,0.13451004028320312,826,13,5699.298224488017,89.69839820622786,1.1666666666666667,1.065,54.0,54.0,61.0,74.80000000000001,54.0,54.5,63.25,91.5,0.0003292560577392578,0.0020235776901245117,0.007363021373748779,0.03771328926086427,0.0017060041427612305,0.004287600517272949,0.009090602397918701,0.06763648986816406,0.005290031433105469,0.007864952087402344,0.043807029724121094,0.06405162811279297,1,1,0,2,6,0,1,1,0,2,6,0,0.14493012428283691,0.14493012428283691,0.14493012428283691,0.0,0,0,0,0,Other,System
245,10.26.253.193,10.26.253.175,51268,53,TCP,0.14481592178344727,7,6,426,388,60.857142857142854,11.801072244607647,54,88,64.66666666666667,18.544241394268166,54,105,0.01206799348195394,0.02228086106763604,0.0,0.07642602920532227,0.02413598696390788,0.04458689135922847,1.6927719116210938e-05,0.12347817420959473,0.026578426361083984,0.029360576487988024,0.0,0.07642602920532227,0.14481592178344727,0.13289213180541992,814,13,5620.928900464602,89.7691347740047,1.1666666666666667,1.097938144329897,54.0,54.0,61.0,74.80000000000001,54.0,54.5,63.25,85.5,0.00022542476654052734,0.0020323991775512695,0.007664024829864502,0.03781166076660157,0.0017107129096984863,0.004324436187744141,0.00995546579360962,0.06761205196380615,0.005290031433105469,0.007369041442871094,0.043807029724121094,0.0633784294128418,1,1,0,2,6,0,1,1,0,2,6,0,0.14481592178344727,0.14481592178344727,0.14481592178344727,0.0,0,0,0,0,Other,System
246,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,54045,53,TCP,0.08931207656860352,6,6,492,551,82.0,12.382783747337808,74,108,91.83333333333333,34.333737861694516,74,168,0.008119279688054865,0.01973155750645622,0.0,0.07024383544921875,0.017430782318115234,0.03132995573194271,1.5020370483398438e-05,0.08003091812133789,0.01715683937072754,0.026684713966021623,0.0,0.07024383544921875,0.08715391159057617,0.0857841968536377,1043,12,11678.151937256074,134.36032909594718,1.0,0.8929219600725953,74.0,75.0,83.5,97.0,74.0,74.5,83.25,127.0,0.00010204315185546875,0.0021581649780273438,0.003994941711425781,0.0053250789642333984,0.0005609989166259766,0.0028879642486572266,0.0036590099334716797,0.04948215484619141,0.002231121063232422,0.0051691532135009766,0.008140087127685547,0.04540233612060547,1,1,1,2,5,0,1,1,0,2,6,0,0.08931207656860352,0.08931207656860352,0.08931207656860352,0.0,0,0,0,0,Other,System
247,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,50409,53,TCP,0.08917713165283203,6,6,492,520,82.0,12.382783747337808,74,108,86.66666666666667,22.917727248185457,74,137,0.008107011968439276,0.019765043073327472,0.0,0.07024383544921875,0.017835426330566406,0.031397380125799915,1.4066696166992188e-05,0.08053088188171387,0.01715683937072754,0.026820487829031743,0.0,0.07024383544921875,0.08917713165283203,0.0857841968536377,1012,12,11348.200836283138,134.5636462800372,1.0,0.9461538461538461,74.0,75.0,83.5,97.0,74.0,74.5,83.25,111.5,5.900859832763672e-05,0.0004799365997314453,0.004565119743347168,0.005764007568359375,0.0004799365997314453,0.0034410953521728516,0.004711151123046875,0.05020298957824708,0.0,0.0051691532135009766,0.010371208190917969,0.04629478454589844,1,1,1,2,5,0,1,1,0,2,6,0,0.08917713165283203,0.08917713165283203,0.08917713165283203,0.0,0,0,0,0,Other,System
248,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,53870,53,TCP,0.09093809127807617,6,6,492,508,82.0,12.382783747337808,74,108,84.66666666666667,18.544241394268166,74,125,0.008267099207097834,0.021003099414451203,3.0040740966796875e-05,0.07453083992004395,0.017816972732543946,0.03154222920589831,3.0040740966796875e-05,0.08080792427062988,0.017559242248535157,0.028538950789331136,0.0010480880737304688,0.07453083992004395,0.08908486366271973,0.08779621124267578,1000,12,10996.49207439529,131.95790489274347,1.0,0.968503937007874,74.0,75.0,83.5,97.0,74.0,74.5,83.25,105.5,0.00027251243591308594,0.0016829967498779297,0.003343939781188965,0.004401206970214844,0.0003819465637207031,0.0033049583435058594,0.004559993743896484,0.050308752059936526,0.002012014389038086,0.004121065139770508,0.0060842037200927734,0.047152185440063485,1,1,1,2,5,0,1,1,0,2,6,0,0.09093809127807617,0.09093809127807617,0.09093809127807617,0.0,0,0,0,0,Other,System
249,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,64576,53,TCP,0.1238710880279541,7,6,568,572,81.14285714285714,12.460549992775158,74,110,95.33333333333333,42.109645239804884,74,189,0.010322590668996176,0.020610590228216312,0.0,0.06641602516174316,0.02064518133799235,0.041986268638771224,5.0067901611328125e-05,0.1144859790802002,0.024181175231933593,0.027187574793804247,0.0,0.06641602516174316,0.1238710880279541,0.12090587615966797,1140,13,9203.116063231279,104.94781475614614,1.1666666666666667,0.993006993006993,74.0,74.0,81.0,95.60000000000001,74.0,74.5,83.25,137.5,0.00011426210403442383,0.001551985740661621,0.003215014934539795,0.039887142181396495,0.0009507536888122559,0.0029715299606323242,0.0030789971351623535,0.05879497528076172,0.0031549930572509766,0.004681825637817383,0.046653032302856445,0.05851082801818848,1,1,0,2,6,0,1,1,0,2,6,0,0.1238710880279541,0.1238710880279541,0.1238710880279541,0.0,0,0,0,0,Other,System
250,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,61239,53,TCP,0.14137601852416992,7,6,568,522,81.14285714285714,12.460549992775158,74,110,87.0,23.65022903342235,74,139,0.01178133487701416,0.02489555004299981,0.0,0.08505010604858398,0.02356266975402832,0.04857371283486718,3.0994415283203125e-05,0.13213610649108887,0.02773418426513672,0.03309561001151006,0.0,0.08505010604858398,0.14137601852416992,0.1386709213256836,1090,13,7709.935612691282,91.95336051833638,1.1666666666666667,1.0881226053639848,74.0,74.0,81.0,95.60000000000001,74.0,74.5,83.25,112.5,0.00013893842697143555,0.001453995704650879,0.003549039363861084,0.038897442817688005,0.0007886886596679688,0.0028264522552490234,0.0032915472984313965,0.06777560710906982,0.003618001937866211,0.004681825637817383,0.045320987701416016,0.0691584587097168,1,1,0,2,6,0,1,1,0,2,6,0,0.14137601852416992,0.14137601852416992,0.14137601852416992,0.0,0,0,0,0,Other,System
251,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,57520,53,TCP,0.12341880798339844,7,6,568,510,81.14285714285714,12.460549992775158,74,110,85.0,19.270011243726177,74,127,0.010284900665283203,0.020630323144507606,0.0,0.06641602516174316,0.020569801330566406,0.04191632468147831,4.291534423828125e-05,0.11425209045410156,0.024080610275268553,0.027260348106812462,0.0,0.06641602516174316,0.12341880798339844,0.12040305137634277,1078,13,8734.487211584526,105.33240607662232,1.1666666666666667,1.1137254901960785,74.0,74.0,81.0,95.60000000000001,74.0,74.5,83.25,106.5,0.00011986494064331055,0.0015774965286254883,0.003130316734313965,0.03990132808685304,0.000807344913482666,0.0028613805770874023,0.003174126148223877,0.05875599384307861,0.0031549930572509766,0.0041790008544921875,0.046653032302856445,0.05851082801818848,1,1,0,2,6,0,1,1,0,2,6,0,0.12341880798339844,0.12341880798339844,0.12341880798339844,0.0,0,0,0,0,Other,System
252,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,64:ff9b::82d3:17c2,51100,443,UDP,4.119449853897095,15,13,7167,5018,477.8,523.1690867523934,91,1292,386.0,497.69082154099834,86,1292,0.1525722168110035,0.6149822710785301,0.0,3.2803239822387695,0.2894656998770578,0.8506492900737497,7.605552673339844e-05,3.3496978282928467,0.3397698203722636,0.9044893689041608,0.0,3.3295600414276123,4.052519798278809,4.077237844467163,12185,28,2957.9192445983313,6.797024115613728,1.1538461538461537,1.4282582702271822,94.0,134.0,1066.5,1292.0,86.0,102.0,212.0,1292.0,0.0021479129791259766,0.025647878646850586,0.0387040376663208,0.10355038642883327,0.00225067138671875,0.04996645450592041,0.07414132356643677,0.17692711353302001,0.031963884830474854,0.04631602764129639,0.09615826606750488,0.23693976402282715,0,0,0,0,0,0,0,0,0,0,0,0,0.38115406036376953,0.4195629358291626,0.45797181129455566,0.038408875465393066,3.2803239822387695,3.2803239822387695,3.2803239822387695,0.0,Other,Web
253,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2404:6800:4007:831::200e,62108,443,UDP,1.5301191806793213,24,33,8319,10984,346.625,410.88986891258344,93,1292,332.8484848484849,399.5411095935937,83,1292,0.02732355679784502,0.12299891258269287,0.0,0.932157039642334,0.06485465298528256,0.19889117163303274,4.696846008300781e-05,0.9910829067230225,0.04664266109466553,0.17008120577541289,0.0,0.9871659278869629,1.491657018661499,1.4925651550292969,19303,57,12615.35718507242,37.25200018386406,0.7272727272727273,0.7573743627093955,97.0,118.0,316.75,1223.2999999999997,86.0,91.0,414.0,1195.8000000000002,0.00019246339797973633,0.0011930465698242188,0.018628597259521484,0.039289116859436035,0.0008834600448608398,0.015439033508300781,0.04115748405456543,0.06323246955871582,0.0,0.004644036293029785,0.03809636831283569,0.04889068603515626,0,0,0,0,0,0,0,0,0,0,0,0,1.5301191806793213,1.5301191806793213,1.5301191806793213,0.0,0,0,0,0,Other,Web
254,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,64:ff9b::82d3:17c2,52413,443,TCP,12.42707085609436,8,6,2686,1286,335.75,455.749314316544,74,1374,214.33333333333334,226.88151582317636,74,692,0.9559285273918738,3.2449741775943908,0.0,12.196649074554443,1.7752958365849085,4.254612117028151,0.0,12.196649074554443,2.4782472133636473,4.905325661471966,0.0,12.288855075836182,12.42707085609436,12.391236066818237,3972,14,319.62479702544636,1.1265727991833456,1.3333333333333333,2.088646967340591,74.0,80.0,301.5,966.5999999999999,74.0,80.0,236.0,489.0,0.00013399124145507812,0.02283787727355957,0.03810906410217285,0.052376651763916024,0.018309950828552246,0.03684592247009277,0.07847797870635986,4.936002826690678,0.02283787727355957,0.0389711856842041,0.04057192802429199,7.389541816711427,1,1,0,2,7,0,1,1,0,2,6,0,0.03684592247009277,0.1152108907699585,0.19357585906982422,0.07836496829986572,12.196649074554443,12.196649074554443,12.196649074554443,0.0,Other,Web
255,10.26.253.193,10.26.253.175,59457,53,TCP,0.1333301067352295,7,6,425,428,60.714285714285715,11.473127431577865,54,87,71.33333333333333,33.22482338386299,54,145,0.011110842227935791,0.021865726304671578,0.0,0.0657041072845459,0.022221684455871582,0.04507542182545717,1.7881393432617188e-05,0.12296319007873535,0.025927209854125978,0.028726803550554073,0.0,0.0657041072845459,0.1333301067352295,0.12963604927062988,853,13,6397.654819956833,97.50235950696229,1.1666666666666667,0.9929906542056075,54.0,54.0,61.0,74.4,54.0,54.5,63.25,105.5,0.00024330615997314453,0.0016388893127441406,0.003518998622894287,0.04851155281066896,0.0010331273078918457,0.0031919479370117188,0.003536701202392578,0.06329309940338135,0.0035810470581054688,0.004327058792114258,0.05602383613586426,0.061831998825073245,1,1,0,2,6,0,1,1,0,2,6,0,0.1333301067352295,0.1333301067352295,0.1333301067352295,0.0,0,0,0,0,Other,System
256,10.26.253.193,10.26.253.175,53522,53,TCP,0.13290786743164062,7,6,425,399,60.714285714285715,11.473127431577865,54,87,66.5,22.55179224215524,54,116,0.011075655619303385,0.022316141587577144,0.0,0.07180094718933105,0.02215131123860677,0.04517319289744554,2.2172927856445312e-05,0.12311482429504395,0.025927209854125978,0.02938886609471906,0.0,0.07180094718933105,0.13290786743164062,0.12963604927062988,824,13,6199.783473493872,97.81211790706352,1.1666666666666667,1.0651629072681705,54.0,54.0,61.0,74.4,54.0,54.5,63.25,91.0,0.0002307295799255371,0.001509547233581543,0.0032385587692260742,0.043104982376098645,0.0009158849716186523,0.0031385421752929688,0.0032737255096435547,0.06319689750671387,0.0035810470581054688,0.004327058792114258,0.0499269962310791,0.06305136680603027,1,1,0,2,6,0,1,1,0,2,6,0,0.13290786743164062,0.13290786743164062,0.13290786743164062,0.0,0,0,0,0,Other,System
257,10.26.253.193,10.26.253.175,49735,53,TCP,0.1325390338897705,7,6,425,387,60.714285714285715,11.473127431577865,54,87,64.5,18.181950757092412,54,104,0.011044919490814209,0.022333222625029042,0.0,0.07180094718933105,0.022089838981628418,0.04524808485361343,3.790855407714844e-05,0.12322211265563965,0.025927209854125978,0.02938886609471906,0.0,0.07180094718933105,0.1325390338897705,0.12963604927062988,812,13,6126.4970489774405,98.08431236047626,1.1666666666666667,1.0981912144702843,54.0,54.0,61.0,74.4,54.0,54.5,63.25,85.0,0.00016987323760986328,0.0013939142227172852,0.0034172534942626953,0.043124675750732436,0.0007607936859130859,0.002876877784729004,0.0033215880393981934,0.06333112716674805,0.0035810470581054688,0.004327058792114258,0.0499269962310791,0.06305136680603027,1,1,0,2,6,0,1,1,0,2,6,0,0.1325390338897705,0.1325390338897705,0.1325390338897705,0.0,0,0,0,0,Other,System
